0.000000000000000000e+00,-4.001991271999999711e+00,-5.610714722000000165e+01,-7.511009120999999311e+01
0.000000000000000000e+00,-2.660987854000000041e+00,-5.527914428999999785e+01,-7.519709109999999441e+01
0.000000000000000000e+00,-1.680992126000000031e+00,-5.444914245999999736e+01,-7.511209105999999736e+01
0.000000000000000000e+00,-5.809860230000000181e-01,-5.361514282000000264e+01,-7.507509136000000183e+01
0.000000000000000000e+00,7.370071409999999767e-01,-5.283314513999999917e+01,-7.509109116000000483e+01
0.000000000000000000e+00,9.760055539999999974e-01,-5.228314208999999835e+01,-7.504709148000000596e+01
0.000000000000000000e+00,5.530166629999999639e-01,-5.166815186000000182e+01,-7.506809139000000641e+01
0.000000000000000000e+00,9.123008728000000289e+00,-4.730514526000000330e+01,-7.512209129000000019e+01
0.000000000000000000e+00,1.017301177999999950e+01,-4.630215453999999653e+01,-7.510509109000000194e+01
0.000000000000000000e+00,1.114801787999999938e+01,-4.553414916999999917e+01,-7.502509116999999605e+01
0.000000000000000000e+00,1.195700835999999967e+01,-4.445315552000000281e+01,-7.501309109000000319e+01
1.000000000000000000e+00,-1.629158783000000099e+01,-8.842259979000000669e+01,-7.608709145000000262e+01
1.000000000000000000e+00,-1.522458649000000008e+01,-8.752860259999999926e+01,-7.598609113999999920e+01
1.000000000000000000e+00,-1.400998687999999959e+01,-8.812229919000000677e+01,-7.602709102999999402e+01
1.000000000000000000e+00,-1.278899383999999984e+01,-8.737329864999999529e+01,-7.596709108000000299e+01
1.000000000000000000e+00,-1.177698516999999967e+01,-8.754830169999999612e+01,-7.601309109000000319e+01
1.000000000000000000e+00,-1.120899200000000029e+01,-8.678829955999999868e+01,-7.598509120999999311e+01
1.000000000000000000e+00,-9.915992736999999835e+00,-8.680329894999999851e+01,-7.593409108999999546e+01
1.000000000000000000e+00,-8.850990295000000785e+00,-8.652529907000000264e+01,-7.598009109000000194e+01
1.000000000000000000e+00,1.889015198000000062e+00,-8.540329742000000124e+01,-7.578309106999999756e+01
1.000000000000000000e+00,4.409004211000000062e+00,-8.561229706000000306e+01,-7.575809144999999489e+01
1.000000000000000000e+00,6.853004455999999855e+00,-8.556629943999999455e+01,-7.578609133000000497e+01
1.000000000000000000e+00,8.903007506999999876e+00,-8.571929932000000463e+01,-7.574009132000000477e+01
1.000000000000000000e+00,1.168601227000000087e+01,-8.629930115000000512e+01,-7.567909145000000137e+01
1.000000000000000000e+00,1.406700896999999983e+01,-8.654329681000000107e+01,-7.563209104999999965e+01
1.000000000000000000e+00,1.655301666000000083e+01,-8.715029907000000264e+01,-7.567609118999999396e+01
1.000000000000000000e+00,1.919400787000000008e+01,-8.765529632999999876e+01,-7.566809130000000039e+01
1.000000000000000000e+00,2.192501067999999975e+01,-8.860229492000000562e+01,-7.565409135999999535e+01
1.000000000000000000e+00,2.456900787000000008e+01,-8.925529480000000149e+01,-7.565309143000000347e+01
1.000000000000000000e+00,2.702600861000000165e+01,-8.967530059999999992e+01,-7.566209125999999685e+01
1.000000000000000000e+00,2.920915984999999893e+01,-8.963729858000000661e+01,-7.564009142000000452e+01
2.000000000000000000e+00,-5.793213654000000190e+01,-8.918129729999999711e+01,-7.557609128999999371e+01
2.000000000000000000e+00,-5.728713225999999992e+01,-8.853229523000000256e+01,-7.561809110999999461e+01
2.000000000000000000e+00,-5.696514129999999909e+01,-8.708972167999999670e+01,-7.553509139999999888e+01
2.000000000000000000e+00,-5.691814423000000289e+01,-8.673271941999999513e+01,-7.552709102999999402e+01
2.000000000000000000e+00,-5.653414154000000025e+01,-8.587672424000000149e+01,-7.551609134999999640e+01
2.000000000000000000e+00,-5.619713593000000174e+01,-8.505372619999999984e+01,-7.550109147999999948e+01
2.000000000000000000e+00,-5.593914031999999992e+01,-8.403872681000000000e+01,-7.550009108000000424e+01
2.000000000000000000e+00,-5.564913176999999678e+01,-8.306571959999999422e+01,-7.548009109000000194e+01
2.000000000000000000e+00,-5.531414031999999992e+01,-8.223372650000000306e+01,-7.550009108000000424e+01
2.000000000000000000e+00,-5.525313567999999975e+01,-8.131172180000000083e+01,-7.550909138000000098e+01
2.000000000000000000e+00,-5.510713959000000273e+01,-8.017172241000000099e+01,-7.552909135999999535e+01
2.000000000000000000e+00,-5.514014434999999992e+01,-7.931571959999999422e+01,-7.554909134000000392e+01
2.000000000000000000e+00,-5.497513579999999678e+01,-7.820972442999999430e+01,-7.556809139000000641e+01
2.000000000000000000e+00,-5.492014312999999959e+01,-7.718372345000000223e+01,-7.558409118999999521e+01
2.000000000000000000e+00,-5.477213287000000008e+01,-7.607693480999999736e+01,-7.560009146000000158e+01
2.000000000000000000e+00,-5.477213287000000008e+01,-7.607693480999999736e+01,-7.560009146000000158e+01
2.000000000000000000e+00,-5.082329559000000074e+01,-6.524330138999999917e+01,-7.571509122999999875e+01
2.000000000000000000e+00,-5.098113251000000190e+01,-6.370114136000000116e+01,-7.573709105999999736e+01
2.000000000000000000e+00,-5.137714385999999678e+01,-6.206614685000000264e+01,-7.580609130999999934e+01
2.000000000000000000e+00,-5.176213837000000240e+01,-6.024815369000000231e+01,-7.583709145000000262e+01
2.000000000000000000e+00,-5.236614226999999744e+01,-5.857614136000000116e+01,-7.585409117000000379e+01
2.000000000000000000e+00,-5.269013214000000289e+01,-5.683815002000000050e+01,-7.588909101000000135e+01
2.000000000000000000e+00,-5.309413909999999959e+01,-5.521714783000000182e+01,-7.590009116999999605e+01
2.000000000000000000e+00,-5.344013214000000289e+01,-5.357736205999999868e+01,-7.594309139000000641e+01
2.000000000000000000e+00,-5.507314301000000256e+01,-5.209635924999999901e+01,-7.599309110999999461e+01
2.000000000000000000e+00,-5.594013214000000289e+01,-5.048435974000000215e+01,-7.607309103000000050e+01
2.000000000000000000e+00,-5.717914581000000140e+01,-4.884315491000000264e+01,-7.610509109000000194e+01
2.000000000000000000e+00,-5.809014129999999909e+01,-4.728036499000000248e+01,-7.616809130000000039e+01
2.000000000000000000e+00,-5.920072173999999876e+01,-4.551914977999999934e+01,-7.613809109000000319e+01
2.000000000000000000e+00,-6.037628937000000207e+01,-4.298315430000000248e+01,-7.611109113999999920e+01
2.000000000000000000e+00,-6.149128722999999752e+01,-4.160815430000000248e+01,-7.612809133999999744e+01
2.000000000000000000e+00,-6.320271300999999653e+01,-4.063957213999999851e+01,-7.613609123000000523e+01
2.000000000000000000e+00,-6.444471740999999554e+01,-3.979757690000000281e+01,-7.614109134999999640e+01
2.000000000000000000e+00,-6.615071106000000611e+01,-3.837057494999999818e+01,-7.614409113000000673e+01
2.000000000000000000e+00,-6.779971313000000066e+01,-3.702557372999999785e+01,-7.604809140999999784e+01
2.000000000000000000e+00,-6.947471618999999521e+01,-3.561157227000000347e+01,-7.591909121999999854e+01
2.000000000000000000e+00,-7.104929352000000620e+01,-3.322329711999999802e+01,-7.583709145000000262e+01
2.000000000000000000e+00,-7.282971191000000033e+01,-3.227056884999999653e+01,-7.580109118999999396e+01
2.000000000000000000e+00,-7.459971618999999521e+01,-3.125357056000000000e+01,-7.566309117999999501e+01
2.000000000000000000e+00,-7.617471313000000066e+01,-2.946057129000000074e+01,-7.567709112000000005e+01
2.000000000000000000e+00,-7.840071106000000611e+01,-2.925657654000000107e+01,-7.563809109000000319e+01
2.000000000000000000e+00,-8.055059052000000008e+01,-2.959460448999999826e+01,-7.573309134999999515e+01
2.000000000000000000e+00,-8.190528869999999984e+01,-2.951957703000000066e+01,-7.562509108000000424e+01
2.000000000000000000e+00,-8.260128783999999769e+01,-2.884957886000000116e+01,-7.560209131000000582e+01
2.000000000000000000e+00,-8.375428771999999356e+01,-2.848156738000000132e+01,-7.558109140000000536e+01
2.000000000000000000e+00,-8.468628692999999430e+01,-2.791557312000000124e+01,-7.567009115000000463e+01
2.000000000000000000e+00,-8.599929047000000537e+01,-2.737457274999999868e+01,-7.550309133999999744e+01
3.000000000000000000e+00,-7.082028961000000322e+01,-1.022322998000000069e+02,-7.581809139000000641e+01
3.000000000000000000e+00,-6.434159087999999826e+01,-9.467959595000000661e+01,-7.568509102000000155e+01
3.000000000000000000e+00,-6.391529083000000355e+01,-9.489830016999999884e+01,-7.569209146000000032e+01
3.000000000000000000e+00,-6.327329253999999992e+01,-9.518329620000000091e+01,-7.568609141999999679e+01
3.000000000000000000e+00,-6.222328948999999909e+01,-9.490529632999999876e+01,-7.567709112000000005e+01
3.000000000000000000e+00,-6.156529236000000083e+01,-9.389129638999999372e+01,-7.567809105000000613e+01
3.000000000000000000e+00,-6.037129210999999884e+01,-9.348729706000000306e+01,-7.567909145000000137e+01
3.000000000000000000e+00,-5.958229064999999736e+01,-9.265629577999999356e+01,-7.566309117999999501e+01
3.000000000000000000e+00,-5.743013762999999727e+01,-9.122930144999999413e+01,-7.563209104999999965e+01
3.000000000000000000e+00,-5.604213715000000207e+01,-9.103829955999999868e+01,-7.570109128999999371e+01
3.000000000000000000e+00,-5.490013884999999760e+01,-8.998729706000000306e+01,-7.559209108000000299e+01
3.000000000000000000e+00,-5.382813262999999893e+01,-8.907029724000000215e+01,-7.559709119999999416e+01
3.000000000000000000e+00,-5.235628510000000091e+01,-8.834929657000000702e+01,-7.558309126000000333e+01
3.000000000000000000e+00,-5.139414215000000041e+01,-8.712472533999999769e+01,-7.555809116000000358e+01
3.000000000000000000e+00,-5.012613678000000306e+01,-8.624571991000000537e+01,-7.555609130999999934e+01
3.000000000000000000e+00,-4.139934540000000140e+01,-8.140072632000000397e+01,-7.554909134000000392e+01
3.000000000000000000e+00,-3.910613251000000190e+01,-7.939429474000000653e+01,-7.551309109000000319e+01
3.000000000000000000e+00,-3.647156524999999760e+01,-7.753372192000000496e+01,-7.553309106999999756e+01
3.000000000000000000e+00,-3.382756805000000355e+01,-7.563293457000000330e+01,-7.553809117999999501e+01
3.000000000000000000e+00,-3.154956818000000141e+01,-7.378693389999999397e+01,-7.548909140000000662e+01
3.000000000000000000e+00,-2.889356232000000091e+01,-7.196293640000000380e+01,-7.545409107000000404e+01
3.000000000000000000e+00,-2.640956879000000157e+01,-6.997093200999999851e+01,-7.542709159999999713e+01
3.000000000000000000e+00,-2.378614044000000050e+01,-6.803530121000000008e+01,-7.523409080999999787e+01
3.000000000000000000e+00,-2.113077545000000157e+01,-6.639193726000000595e+01,-7.533709145000000262e+01
3.000000000000000000e+00,-1.826277924000000041e+01,-6.458015441999999950e+01,-7.530609130999999934e+01
3.000000000000000000e+00,-1.565756988999999955e+01,-6.275314330999999868e+01,-7.533809089999999742e+01
3.000000000000000000e+00,-1.298099518000000074e+01,-6.070515441999999950e+01,-7.523809147000000053e+01
3.000000000000000000e+00,-1.033498383000000054e+01,-5.852615355999999736e+01,-7.515709114000000568e+01
3.000000000000000000e+00,-7.105995177999999690e+00,-5.695614624000000248e+01,-7.515509129000000144e+01
3.000000000000000000e+00,-4.541984558000000227e+00,-5.491215514999999669e+01,-7.510809134999999515e+01
3.000000000000000000e+00,-1.971992492999999902e+00,-5.250915527000000083e+01,-7.507409096000000659e+01
3.000000000000000000e+00,8.690109249999999896e-01,-5.047114563000000231e+01,-7.511809157999999798e+01
3.000000000000000000e+00,3.607017517000000062e+00,-4.830114746000000281e+01,-7.504009150999999633e+01
3.000000000000000000e+00,5.298011780000000392e+00,-4.623315430000000248e+01,-7.496809100999999487e+01
3.000000000000000000e+00,6.759010315000000269e+00,-4.525015258999999901e+01,-7.498909091999999532e+01
3.000000000000000000e+00,7.764579773000000351e+00,-4.406857300000000066e+01,-7.498009109000000194e+01
3.000000000000000000e+00,9.435585021999999711e+00,-4.348657227000000347e+01,-7.493809127999999475e+01
3.000000000000000000e+00,1.135958098999999955e+01,-4.294757080000000116e+01,-7.494509125000000438e+01
4.000000000000000000e+00,-9.220329284999999686e+01,-5.368214417000000083e+01,-7.592309140999999784e+01
4.000000000000000000e+00,-9.211328887999999893e+01,-5.386614990000000347e+01,-7.594109106000000509e+01
4.000000000000000000e+00,-9.193528747999999950e+01,-5.384515380999999934e+01,-7.600709104999999965e+01
4.000000000000000000e+00,-9.209529114000000050e+01,-5.424414062999999686e+01,-7.597009133999999619e+01
4.000000000000000000e+00,-9.196829223999999670e+01,-5.557614136000000116e+01,-7.606309127999999475e+01
4.000000000000000000e+00,-9.219429015999999422e+01,-5.625714110999999917e+01,-7.607809113999999795e+01
4.000000000000000000e+00,-9.339628600999999719e+01,-5.815914916999999917e+01,-7.611609124999999665e+01
4.000000000000000000e+00,-9.331929015999999422e+01,-5.850314330999999868e+01,-7.614909124000000418e+01
4.000000000000000000e+00,-9.324529266000000405e+01,-5.899714661000000149e+01,-7.613209104999999965e+01
4.000000000000000000e+00,-9.340328979000000231e+01,-5.957914733999999868e+01,-7.614309120000000064e+01
4.000000000000000000e+00,-9.355928801999999678e+01,-5.996914672999999851e+01,-7.614409113000000673e+01
4.000000000000000000e+00,-9.356329345999999703e+01,-6.025915527000000083e+01,-7.615209102999999402e+01
4.000000000000000000e+00,-9.348628997999999513e+01,-6.049114990000000347e+01,-7.615209102999999402e+01
4.000000000000000000e+00,-9.329828643999999827e+01,-6.053915405000000050e+01,-7.615309143000000347e+01
4.000000000000000000e+00,-9.352229309000000512e+01,-6.091714478000000099e+01,-7.617409134000000392e+01
4.000000000000000000e+00,-9.377128600999999719e+01,-6.154814147999999818e+01,-7.615209102999999402e+01
4.000000000000000000e+00,-9.373628997999999513e+01,-6.182614136000000116e+01,-7.617009115000000463e+01
4.000000000000000000e+00,-9.406929015999999422e+01,-6.229614258000000149e+01,-7.613509129999999914e+01
4.000000000000000000e+00,-9.409329223999999670e+01,-6.264015197999999884e+01,-7.616509103999999297e+01
4.000000000000000000e+00,-9.441429137999999455e+01,-6.311614990000000347e+01,-7.612609147999999948e+01
4.000000000000000000e+00,-9.454328918000000215e+01,-6.328414916999999917e+01,-7.615209102999999402e+01
4.000000000000000000e+00,-9.447628783999999769e+01,-6.335615539999999868e+01,-7.615209102999999402e+01
4.000000000000000000e+00,-9.478428649999999323e+01,-6.385414123999999703e+01,-7.613109111999999357e+01
4.000000000000000000e+00,-9.507228851000000702e+01,-6.403114318999999455e+01,-7.614909124000000418e+01
4.000000000000000000e+00,-9.507228851000000702e+01,-6.436415100000000677e+01,-7.613209104999999965e+01
4.000000000000000000e+00,-9.534629058999999529e+01,-6.458714294000000677e+01,-7.612609147999999948e+01
4.000000000000000000e+00,-9.552429198999999471e+01,-6.483415222000000711e+01,-7.614309120000000064e+01
4.000000000000000000e+00,-9.570028686999999934e+01,-6.498414612000000545e+01,-7.612009143999999594e+01
4.000000000000000000e+00,-9.606329345999999703e+01,-6.529014587000000347e+01,-7.611709118000000274e+01
4.000000000000000000e+00,-9.631028747999999950e+01,-6.559014892999999802e+01,-7.611709118000000274e+01
4.000000000000000000e+00,-9.704628753999999446e+01,-6.580114745999999570e+01,-7.611109113999999920e+01
4.000000000000000000e+00,-9.731629180999999562e+01,-6.621229553000000578e+01,-7.610509109000000194e+01
4.000000000000000000e+00,-9.749829101999999637e+01,-6.656430054000000496e+01,-7.610809134999999515e+01
4.000000000000000000e+00,-9.749829101999999637e+01,-6.656430054000000496e+01,-7.610809134999999515e+01
4.000000000000000000e+00,-9.751628875999999480e+01,-6.710330199999999934e+01,-7.613809109000000319e+01
4.000000000000000000e+00,-9.780129241999999579e+01,-6.681129455999999323e+01,-7.613809109000000319e+01
4.000000000000000000e+00,-9.842328643999999827e+01,-6.766329955999999868e+01,-7.613409138000000098e+01
4.000000000000000000e+00,-9.842328643999999827e+01,-6.766329955999999868e+01,-7.613409138000000098e+01
4.000000000000000000e+00,-9.882528686999999934e+01,-6.859130095999999810e+01,-7.612009143999999594e+01
4.000000000000000000e+00,-9.882528686999999934e+01,-6.859130095999999810e+01,-7.612009143999999594e+01
4.000000000000000000e+00,-9.909329223999999670e+01,-6.905729675000000611e+01,-7.609009122999999875e+01
4.000000000000000000e+00,-9.909329223999999670e+01,-6.905729675000000611e+01,-7.609009122999999875e+01
4.000000000000000000e+00,-9.952729033999999331e+01,-6.971630095999999810e+01,-7.613209104999999965e+01
4.000000000000000000e+00,-9.952729033999999331e+01,-6.971630095999999810e+01,-7.613209104999999965e+01
4.000000000000000000e+00,-1.000182877000000019e+02,-6.998829650999999785e+01,-7.608109140000000536e+01
4.000000000000000000e+00,-1.000182877000000019e+02,-6.998829650999999785e+01,-7.608109140000000536e+01
4.000000000000000000e+00,-9.997428893999999389e+01,-7.032929993000000479e+01,-7.609309100999999487e+01
4.000000000000000000e+00,-9.997428893999999389e+01,-7.032929993000000479e+01,-7.609309100999999487e+01
4.000000000000000000e+00,-9.997428893999999389e+01,-7.032929993000000479e+01,-7.609309100999999487e+01
4.000000000000000000e+00,-9.997428893999999389e+01,-7.032929993000000479e+01,-7.609309100999999487e+01
4.000000000000000000e+00,-9.997428893999999389e+01,-7.032929993000000479e+01,-7.609309100999999487e+01
4.000000000000000000e+00,-1.004862899999999968e+02,-7.098529815999999926e+01,-7.616509103999999297e+01
5.000000000000000000e+00,-6.740971374999999455e+01,-1.126708754999999940e+02,-7.619709109999999441e+01
5.000000000000000000e+00,-6.610328674000000149e+01,-1.126335983000000027e+02,-7.615109110000000214e+01
5.000000000000000000e+00,-6.525271605999999736e+01,-1.134228745000000060e+02,-7.627909135999999535e+01
5.000000000000000000e+00,-6.406429291000000603e+01,-1.121354522999999972e+02,-7.617509126999999580e+01
5.000000000000000000e+00,-6.296271515000000107e+01,-1.113298721000000029e+02,-7.624409103000000698e+01
5.000000000000000000e+00,-6.131429290999999893e+01,-1.108824462999999980e+02,-7.619209146000000032e+01
5.000000000000000000e+00,-5.964071655000000050e+01,-1.097428740999999945e+02,-7.617509126999999580e+01
5.000000000000000000e+00,-5.804813384999999926e+01,-1.090644455000000050e+02,-7.618409108999999546e+01
5.000000000000000000e+00,-5.589414215000000041e+01,-1.080842971999999946e+02,-7.622609137999999973e+01
5.000000000000000000e+00,-5.377814484000000306e+01,-1.069772949000000040e+02,-7.619309139000000641e+01
5.000000000000000000e+00,-5.144614409999999793e+01,-1.064552994000000012e+02,-7.622709131000000582e+01
5.000000000000000000e+00,-4.941713715000000207e+01,-1.052303009000000031e+02,-7.621209145000000262e+01
5.000000000000000000e+00,-4.696828460999999777e+01,-1.049172973999999954e+02,-7.626909113000000673e+01
5.000000000000000000e+00,-4.486814117000000124e+01,-1.027622985999999941e+02,-7.626109123000000523e+01
5.000000000000000000e+00,-4.247129059000000240e+01,-1.021542969000000056e+02,-7.624709129000000019e+01
5.000000000000000000e+00,-4.031313323999999909e+01,-1.005063018999999969e+02,-7.622709131000000582e+01
5.000000000000000000e+00,-3.822513579999999678e+01,-9.897529602000000182e+01,-7.620509147999999300e+01
5.000000000000000000e+00,-3.609014129999999909e+01,-9.810229492000000562e+01,-7.624009132000000477e+01
5.000000000000000000e+00,-3.370214081000000306e+01,-9.663729858000000661e+01,-7.618009137999999325e+01
5.000000000000000000e+00,-3.177413177000000033e+01,-9.516429900999999347e+01,-7.617909145000000137e+01
5.000000000000000000e+00,-2.951714325000000017e+01,-9.444029998999999975e+01,-7.619909142999999574e+01
5.000000000000000000e+00,-2.750614166000000083e+01,-9.318630219000000636e+01,-7.615209102999999402e+01
5.000000000000000000e+00,-2.510213470000000058e+01,-9.180429839999999331e+01,-7.613309144999999489e+01
5.000000000000000000e+00,-2.279813384999999926e+01,-9.091929625999999587e+01,-7.612609147999999948e+01
5.000000000000000000e+00,-2.088913726999999909e+01,-9.036529541000000165e+01,-7.608709145000000262e+01
5.000000000000000000e+00,-1.905113983000000033e+01,-8.948329925999999546e+01,-7.606109141999999679e+01
5.000000000000000000e+00,-1.675713348000000025e+01,-8.875129699999999389e+01,-7.607309103000000050e+01
5.000000000000000000e+00,-1.416199493000000054e+01,-8.776629638999999372e+01,-7.598009109000000194e+01
5.000000000000000000e+00,-1.223299407999999922e+01,-8.640829467999999736e+01,-7.592409134000000392e+01
5.000000000000000000e+00,-9.652992249000000413e+00,-8.646029663000000198e+01,-7.598709105999999736e+01
5.000000000000000000e+00,-8.050987243999999876e+00,-8.534829711999999802e+01,-7.587409114999999815e+01
5.000000000000000000e+00,-5.181983948000000062e+00,-8.616929625999999587e+01,-7.593109130999999934e+01
5.000000000000000000e+00,-3.340995788999999938e+00,-8.598629760999999405e+01,-7.588409138000000098e+01
5.000000000000000000e+00,-8.219833370000000361e-01,-8.540029907000000264e+01,-7.582509136000000183e+01
5.000000000000000000e+00,1.676017760999999995e+00,-8.569629668999999694e+01,-7.579509115000000463e+01
5.000000000000000000e+00,4.227012634000000268e+00,-8.611859893999999827e+01,-7.583209132999999724e+01
5.000000000000000000e+00,6.823005676000000186e+00,-8.622129821999999422e+01,-7.575109147999999948e+01
5.000000000000000000e+00,9.018012999999999835e+00,-8.695929717999999298e+01,-7.573209142999999699e+01
5.000000000000000000e+00,1.095301055999999917e+01,-8.663130187999999521e+01,-7.571609116000000483e+01
5.000000000000000000e+00,1.324800873000000045e+01,-8.643429564999999570e+01,-7.564409113000000673e+01
5.000000000000000000e+00,1.550400542999999942e+01,-8.634529876999999942e+01,-7.561309147000000053e+01
5.000000000000000000e+00,1.840001678000000140e+01,-8.725630187999999521e+01,-7.564809132000000602e+01
5.000000000000000000e+00,2.093001556000000107e+01,-8.769229889000000355e+01,-7.560709142999999699e+01
5.000000000000000000e+00,2.297000884999999926e+01,-8.843029785000000231e+01,-7.566309117999999501e+01
5.000000000000000000e+00,2.484900664999999975e+01,-8.862529754999999909e+01,-7.557109117999999626e+01
5.000000000000000000e+00,2.738901519999999934e+01,-8.915729523000000256e+01,-7.560209131000000582e+01
5.000000000000000000e+00,2.953716277999999917e+01,-8.939730072000000405e+01,-7.556909131999999829e+01
5.000000000000000000e+00,3.127216338999999934e+01,-8.937229919000000677e+01,-7.560409117000000379e+01
5.000000000000000000e+00,3.403615570000000190e+01,-9.038529968000000281e+01,-7.556609106000000509e+01
5.000000000000000000e+00,3.583815764999999942e+01,-9.086429596000000686e+01,-7.557109117999999626e+01
5.000000000000000000e+00,3.719815825999999959e+01,-9.131629943999999455e+01,-7.557609128999999371e+01
5.000000000000000000e+00,3.827216339000000289e+01,-9.163130187999999521e+01,-7.557609128999999371e+01
5.000000000000000000e+00,3.917815398999999843e+01,-9.150229645000000289e+01,-7.555709124000000543e+01
5.000000000000000000e+00,4.132901763999999645e+01,-9.285829925999999546e+01,-7.564209126999999455e+01
5.000000000000000000e+00,4.197316742000000289e+01,-9.254830169999999612e+01,-7.558609103999999945e+01
5.000000000000000000e+00,4.260715485000000058e+01,-9.248729706000000306e+01,-7.558009147999999300e+01
5.000000000000000000e+00,4.331900787000000008e+01,-9.247329711999999802e+01,-7.558109140000000536e+01
5.000000000000000000e+00,4.439316559000000240e+01,-9.275830077999999901e+01,-7.558609103999999945e+01
6.000000000000000000e+00,-9.098828887999999893e+01,-3.623057555999999835e+01,-7.574509143999999594e+01
6.000000000000000000e+00,-9.089028931000000000e+01,-3.658056641000000297e+01,-7.575409125999999560e+01
6.000000000000000000e+00,-9.068929291000000603e+01,-3.726156616000000099e+01,-7.579809140999999784e+01
6.000000000000000000e+00,-9.058129119999999546e+01,-3.763957213999999851e+01,-7.580809116000000358e+01
6.000000000000000000e+00,-9.023029327000000421e+01,-3.781257629000000264e+01,-7.581309127999999475e+01
6.000000000000000000e+00,-8.972029114000000050e+01,-3.781057738999999884e+01,-7.584009122999999875e+01
6.000000000000000000e+00,-8.963729094999999347e+01,-3.812657166000000331e+01,-7.582809113999999795e+01
6.000000000000000000e+00,-8.930728911999999298e+01,-3.843757629000000264e+01,-7.583409118999999521e+01
6.000000000000000000e+00,-8.900628661999999736e+01,-3.861257934999999719e+01,-7.584809113000000025e+01
6.000000000000000000e+00,-8.852429198999999471e+01,-3.853857422000000099e+01,-7.586109113999999920e+01
6.000000000000000000e+00,-8.830728911999999298e+01,-3.883757019000000099e+01,-7.581309127999999475e+01
6.000000000000000000e+00,-8.818929291000000603e+01,-3.917556763000000331e+01,-7.582009125000000438e+01
6.000000000000000000e+00,-8.776229094999999347e+01,-3.920857239000000050e+01,-7.582509136000000183e+01
6.000000000000000000e+00,-8.737828826999999876e+01,-3.955229186999999769e+01,-7.584009122999999875e+01
6.000000000000000000e+00,-8.715928649999999323e+01,-3.988256836000000050e+01,-7.584909104999999840e+01
6.000000000000000000e+00,-8.645229340000000207e+01,-4.030256653000000000e+01,-7.590809106999999756e+01
6.000000000000000000e+00,-8.584529114000000050e+01,-4.087356566999999785e+01,-7.589909124000000418e+01
6.000000000000000000e+00,-8.521528625000000545e+01,-4.142556763000000331e+01,-7.593909121000000084e+01
6.000000000000000000e+00,-8.449529266000000405e+01,-4.188256836000000050e+01,-7.595609140000000536e+01
6.000000000000000000e+00,-8.340328979000000231e+01,-4.290757751000000297e+01,-7.604509115000000463e+01
6.000000000000000000e+00,-8.254828643999999827e+01,-4.412657166000000331e+01,-7.606909131999999829e+01
6.000000000000000000e+00,-8.228629302999999595e+01,-4.396257019000000099e+01,-7.608109140000000536e+01
